stone_bom_variant,stone_type,stone_shape,stone_quality,stone_color,wt_range,indian_rate_carat,usa_rate_carat
SLTRNDVVS1EF0.70 TO 0.99,Solitaire_Diamond,Round,VVS1,EF,0.70 TO 0.99,150000,225000
DORIMIXMIXMIXMIX,Dori,,,,,20,30
EMEMIXMIXGREENMIX,Emerald,,,GREEN,,5000,7500
EMPMIXMIXGREENMIX,Emerald,,,GREEN,,5000,7500
EMSMIXMIXGREENMIX,Emerald,,,GREEN,,5000,7500
EMDMIXMIXGREENMIX,Emerald,,,GREEN,,5000,7500
EMEMIXMIXMIXMIX,Emerald,,,,,5000,7500
EMBMIXMIXMIXMIX,Emerald,,,,,5000,7500
EMEMIXMIXREDMIX,Emerald,,,RED,,5000,7500
EMPMIXMIXREDMIX,Emerald,,,RED,,5000,7500
EMEMIXVSMIXMIX,Emerald,,VS,,,5000,7500
EMEMIXMIXGOLDENMIX,Emerald,,,GOLDEN,,5000,7500
EMEMIXAGREENMIX,Emerald,,,GREEN,,5000,7500
EMESPLMIXAGREENMIX,Emerald,,,GREEN,,5000,7500
EMEMIXMIXFGHMIX,Emerald,,,FGH,,5000,7500
EMEMIXMIXGREEN0.000 TO 0.056 (I),Emerald,,,GREEN,0.000 TO 0.056 (I),5000,7500
EMEMIXMIXGREEN(9.0 X 5.0MM),Emerald,,,GREEN,,5000,7500
EMEMIXMIXGREEN(9.3 x 5.7MM),Emerald,,,GREEN,,5000,7500
EMEMIXMIXGREEN(4.0 x 3.0 MM),Emerald,,,GREEN,,5000,7500
EMBMIXMIXGREENMIX,Emerald_Beeds,,,GREEN,,5000,7500
EMEBDSMIXAGREENMIX,Emerald_Beeds,,,GREEN,,5000,7500
EMEDRPMIXMIXGREENMIX,Emerald_Drop,,,GREEN,,5000,7500
EMEPOTMIXAGREENMIX,Emerald_Pota,,,GREEN,,5000,7500
OTHMIXMIXMIXMIX,Misc,,,,,9999,14998.5
OTSMIXAREDMIX,Misc,,,RED,,9999,14998.5
ONXMIXMIXMIXMX,Misc,,,,,9999,14998.5
OTHMIXMIXGREENMIX,Misc,,,GREEN,,9999,14998.5
OTHMIXMIXBLUEMIX,Misc,,,BLUE,,9999,14998.5
EMEDRPMIXAGREENMIX,Misc,,,GREEN,,9999,14998.5
OTHMIXMIXREDMIX,Misc,,,RED,,9999,14998.5
OTHMIXMIXBLACKMIX,Misc,,,BLACK,,9999,14998.5
OTHMIXMIXYELLOWMIX,Misc,,,YELLOW,,9999,14998.5
OTHMIXMIXWHITEMIX,Misc,,,WHITE,,9999,14998.5
OTHMIXMIXDARK BLUEMIX,Misc,,,DARK BLUE,,9999,14998.5
OTHMIXMIXPINKMIX,Misc,,,PINK,,9999,14998.5
OTHMIXMIXMIXRED,Misc,,,,,9999,14998.5
OTSMIXAMIXMIX,Misc,,,,,9999,14998.5
OTHMIXMIXRED(10.0 X 6.0MM),Misc,,,RED,,9999,14998.5
OTHMIXMIXRED(8.5 X 5.0MM),Misc,,,RED,,9999,14998.5
OTHMIXMIXGREY(18.0MM),Misc,,,GREY,,9999,14998.5
OTHMIXMIXMIX(16.5 X 14.5MM),Misc,,,,,9999,14998.5
OTHMIXMIXRED(9.0 X 6.0MM),Misc,,,RED,,9999,14998.5
OTHMIXMIXMIX(23.0 X 19.0MM),Misc,,,,,9999,14998.5
OTHMIXMIXRED(6.0 x 3.5mm),Misc,,,RED,,9999,14998.5
OTHMIXMIXRED(4.0 x 3.0mm),Misc,,,RED,,9999,14998.5
OTHMIXMIXRED(7.5 X 4.5MM),Misc,,,RED,,9999,14998.5
OTHMIXMIXRED(15.0 X 11.0MM),Misc,,,RED,,9999,14998.5
OTHMIXMIXRED(6.5 X 4.0MM),Misc,,,RED,,9999,14998.5
NAVMIXMIXMIXMIX,Navaratan,,,,,999,1498.5
NAVTMIXAMIXMIX,Navaratan,,,,,999,1498.5
ONXMIXMIXGREENMIX,Onyx,,,GREEN,,500,750
ONXMIXMIXMIXMIX,Onyx,,,,,500,750
ONEXMIXMIXREDMIX,Onyx,,,RED,,500,750
ONEXMIXAGREENMIX,Onyx,,,GREEN,,500,750
ONXMIXAREDMIX,Onyx,,,RED,,500,750
ONXMIXAMIXMIX,Onyx,,,,,500,750
ONYXMIXMIXMIXMIX,Onyx,,,,,500,750
ONXMIXMIXREDMIX,Onyx,,,RED,,500,750
ONXMIXMIXDOUBLET GREENMIX,Onyx,,,DOUBLET GREEN,,500,750
ONXMIXMIXGREEN(8.5 X 5.5MM),Onyx,,,GREEN,,500,750
ONXMIXMIXGREEN(7.0 X 5.0MM),Onyx,,,GREEN,,500,750
ONXMIXMIXGREEN(5.0 X 3.5MM),Onyx,,,GREEN,,500,750
PRLMIXMIXMIXMIX,Pearl,,,,,350,525
PRLMIXMIXMIXMX,Pearl,,,,,350,525
PRLMIXMIXWHITEMIX,Pearl,,,WHITE,,350,525
PRLMIXBMIXMIX,Pearl,,,,,350,525
PRLMIXAMIXMIX,Pearl,,,,,350,525
PARLMIXAMIXMIX,Pearl,,,,,350,525
PRLMIXMIXGOLDENMIX,Pearl,,,GOLDEN,,350,525
PRLMIXMIXCREAMMIX,Pearl,,,CREAM,,350,525
PRLMIXVSFGMIX,Pearl,,VS,FG,,350,525
PRLMIXMIXLIGHT GOLDENMIX,Pearl,,,LIGHT GOLDEN,,350,525
PRLMIXA0MIX,Pearl,,,,,350,525
PRLMIXMIXMIX0.000 TO 0.056 (I),Pearl,,,,0.000 TO 0.056 (I),350,525
PRLMIXMIXMIX(2.5MM),Pearl,,,,,350,525
PRLMIXMIXMIX8.5 MM,Pearl,,,,,350,525
PRLMIXMIXMIX(7.0MM),Pearl,,,,,350,525
PRLMIXMIXMIX(4.3MM),Pearl,,,,,350,525
PRLMIXMIXMIX(12 x 9.0 MM),Pearl,,,,,350,525
ENGPLKMIXAMIXMIX,Polki,,,,,3500,5250
POLKIMIXAMIXMIX,Polki,,,,,3500,5250
RUBMIXMIXREDMIX,Ruby,,,RED,,5000,7500
RUBMIXMIXMIXMIX,Ruby,,,,,5000,7500
RUBMIXMIXGREENMIX,Ruby,,,GREEN,,5000,7500
RUBMIXAREDMIX,Ruby,,,RED,,5000,7500
RUBYMIXMIXPINKMIX,Ruby,,,PINK,,5000,7500
RUBYMIXMIXREDMIX,Ruby,,,RED,,5000,7500
RUBMIXMIXREGMIX,Ruby,,,,,5000,7500
RUBMIXAREREDMIX,Ruby,,,RED,,5000,7500
RUBMIXMIXRED(8.5 X 5.5MM),Ruby,,,RED,,5000,7500
RUBMIXMIXRED(7.0 X 4.5MM),Ruby,,,RED,,5000,7500
RUBMIXMIXRED0.000 TO 0.056 (I),Ruby,,,RED,0.000 TO 0.056 (I),5000,7500
RBBMIXMIXREDMIX,Ruby_Beeds,,,RED,,5000,7500
RBBMIXMIXMIXMIX,Ruby_Beeds,,,,,5000,7500
RUBBDSMIXAREDMIX,Ruby_Beeds,,,RED,,5000,7500
RUBDRPMIXAREDMIX,Ruby_Drop,,,RED,,5000,7500
RBPMIXMIXREDMIX,Ruby_Pota,,,RED,,5000,7500
RUBPOTMIXAREDMIX,Ruby_Pota,,,RED,,5000,7500
SSPMIXMIXMIXMIX,South_Sea_Pearl,,,,,5000,7500
SSPMIXMIXMIXMX,South_Sea_Pearl,,,,,5000,7500
SSPMIXAMIXMIX,South_Sea_Pearl,,,,,5000,7500
SSPMIXMIXPINKMIX,South_Sea_Pearl,,,PINK,,5000,7500
SSPMIXMIXWHITEMIX,South_Sea_Pearl,,,WHITE,,5000,7500
SSPMIXMIXCREAMMIX,South_Sea_Pearl,,,CREAM,,5000,7500
SSPMIXMIXSSPMIX,South_Sea_Pearl,,,,,5000,7500
TANMIXMIXBLUEMIX,Tanzanite,,,BLUE,,5000,7500
TANMIXMIXMIXMIX,Tanzanite,,,,,5000,7500
TNZMIXABLUEMIX,Tanzanite,,,BLUE,,5000,7500
TNZMIXMIXMIXMIX,Tanzanite,,,,,5000,7500
TANMIXMIXBLUE(10.5 X 8.0MM),Tanzanite,,,BLUE,,5000,7500
TANMIXMIXMIX(12.0 X 8.2MM),Tanzanite,,,,,5000,7500
TOPMIXMIXBLUEMIX,Topaz,,,BLUE,,5000,7500
TOUMIXMIXBLUEMIX,Tourmaline,,,BLUE,,5000,7500
TOUMIXMIXMIXMIX,Tourmaline,,,,,5000,7500
WSHPMIXAWHITEMIX,White_Sapphire,,,WHITE,,5000,7500
YSHPMIXAYELLOWMIX,Yellow_Sapphire,,,YELLOW,,5000,7500
YSHPMIXMIXMIXMIX,Yellow_Sapphire,,,,,5000,7500
YSHPBDSMIXMIXYELLOWMIX,Yellow_Sapphire,,,YELLOW,,5000,7500
DALMIXMIXMIXMIX,Watch_Dail,,,,,5000,7500
PATMIXMIXMIXMIX,Lakh,,,,,5000,7500
CSTMIXMIXGREENMIX,Colour_Stone,,,GREEN,,5000,7500
CSTMIXAMIXMIX,Colour_Stone,,,,,5000,7500
BRBMIXMIXMIXMIX,Burmi_Ruby,,,,,5000,7500
BRBMIXMIXREDMIX,Burmi_Ruby,,,RED,,5000,7500
CLSMIXMIXMIXMIX,Colour_Stone,,,,,5000,7500
RBPMIXMIXGREENMIX,Pota,,,GREEN,,5000,7500
RBPMIXMIXMIXMIX,Pota,,,,,5000,7500
EMPMIXMIXMIXMIX,Emerald_Pota,,,,,5000,7500
DRPMIXAMIXMIX,Drop,,,,,5000,7500
DRPMIXMIXMIXMIX,Drop,,,,,5000,7500
CTEMIXMIXMIXMIX,Cats_Eye,,,,,5000,7500
CRBMIXMIXMIXMIX,Coral_Beeds,,,,,5000,7500
EMSMIXMIXMIXMIX,Emerald,,,,,5000,7500
BSBMIXMIXBLUEMIX,Sapphire_Beeds,,,BLUE,,5000,7500
TOBMIXMIXMIXMIX,Tourmaline_Beeds,,,,,5000,7500
TOBMIXMIXBLUEMIX,Tourmaline_Beeds,,,BLUE,,5000,7500
KLPMIXMIXMIXMIX,Kalipoth,,,,,5000,7500
CUSTMIXAMIXMIX,Customer,,A,,,5000,7500
CUSTMIXMIXMIXMIX,Customer,,,,,5000,7500
DORIMIXAMIXMIX,Dori,,A,,,20,30
W POLKIMIXAMIXMIX,Polki,,A,,,3500,5250
DIASOLRNDVVSWHITE1.00 TO 1.49 (XI),Solitaire_Diamond,Round,VVS,WHITE,1.00 TO 1.49 (XI),150000,225000
SLTFNYSIH1.00 TO 1.49,Solitaire_Diamond,Fancy,SI,H,1.00 TO 1.49,150000,225000
SLTCSNSI1L1.00 TO 1.49 (XI),Solitaire_Diamond,CUSHION,SI1,L,1.00 TO 1.49 (XI),150000,225000
SLTRNDVVS1E1.10 TO 1.19,Solitaire_Diamond,Round,VVS1,E,1.10 TO 1.19,150000,225000
SLTRNDVVS1E0.80 TO 0.89,Solitaire_Diamond,Round,VVS1,E,0.80 TO 0.89,150000,225000
SLTEMEVVS2J1.00 TO 1.49 (XI),Solitaire_Diamond,EME,VVS2,J,1.00 TO 1.49 (XI),150000,225000
SLTRNDVVS2I0.30 TO 0.39(VII),Solitaire_Diamond,Round,VVS2,I,0.30 TO 0.39(VII),150000,225000
SLTRNDVVS2I  0.30 TO 0.39(VII),Solitaire_Diamond,Round,VVS2,I,  0.30 TO 0.39(VII),150000,225000
SLTPRIVVS1E1.49 TO 1.99 (XII),Solitaire_Diamond,Princess,VVS1,E,1.49 TO 1.99 (XII),150000,225000
SLTRNDVVS1E1.00 TO 1.09,Solitaire_Diamond,Round,VVS1,E,1.00 TO 1.09,150000,225000
SLTPEAVVS-VSFGH0.30 TO 0.39,Solitaire_Diamond,Pear,VVS-VS,FGH,0.30 TO 0.39,150000,225000
SLTFANVVS-VSFGH0.30 TO 0.39,Solitaire_Diamond,Fancy,VVS-VS,FGH,0.30 TO 0.39,150000,225000
SLTPEAVVS-VSFGH0.40 TO 0.49,Solitaire_Diamond,Pear,VVS-VS,FGH,0.40 TO 0.49,150000,225000
SLTPEAVVS1E0.40 TO 0.49,Solitaire_Diamond,Pear,VVS1,E,0.40 TO 0.49,150000,225000
SLTRNDVVS1E0.90 TO 0.99,Solitaire_Diamond,Round,VVS1,E,0.90 TO 0.99,150000,225000
SLTPRIVVS1E1.00 TO 1.49,Solitaire_Diamond,Princess,VVS1,E,1.00 TO 1.49,150000,225000
SLTRNDVS1I1.00 TO 1.49,Solitaire_Diamond,Round,VS1,I,1.00 TO 1.49,150000,225000
SLTFANVSIJ1.00 TO 1.49,Solitaire_Diamond,Fancy,VS,IJ,1.00 TO 1.49,150000,225000
DIARNDVVSEF0.000 5O 0.056(I),Diamond,Round,VVS,EF,0.000 5O 0.056(I),72000,108000
DIAPRIVVSEF0.085 TO 0.129,Diamond,Princess,VVS,EF,0.085 TO 0.129,72000,108000
DIARNDVVSEF  0.180 TO 0.220(V),Diamond,Round,VVS,EF,  0.180 TO 0.220(V),72000,108000
DIAROSMIXMIX0.13 TO 0.179,Diamond,ROSE CUT,,,0.13 TO 0.179,72000,108000
DIAPEAVVSEF0.13 TO 0.179,Diamond,Pear,VVS,EF,0.13 TO 0.179,72000,108000
DIAPEAVVSEF0.085 TO 0.129,Diamond,Pear,VVS,EF,0.085 TO 0.129,72000,108000
DIAPEAVS  SIIJ0.13 TO 0.175 (IV),Diamond,Pear,VSSI,IJ,0.13 TO 0.175 (IV),72000,108000
DIAFNYVS  SIIJ0.135 TO 0.175 (IV),Diamond,Fancy,VSSI,IJ,0.135 TO 0.175 (IV),72000,108000
DIAPRIVVSFG0.000 TO 0.056,Diamond,Princess,VVS,FG,0.000 TO 0.056,72000,108000
DIAFNYVS  SIIJ0.000 TO 0.056,Diamond,Fancy,VSSI,IJ,0.000 TO 0.056,72000,108000
DIAMRQVS  SIIJ0.18 TO 0.22,Diamond,Marquise,VSSI,IJ,0.18 TO 0.22,72000,108000
DIAFNYVS-SIIJ0.085 TO 0.125 (LLL),Diamond,Fancy,VS-SI,IJ,0.085 TO 0.125 (LLL),72000,108000
DIAPEAVS - SIIJ0.13 TO 0.175 (IV),Diamond,Pear,VS-SI,IJ,0.13 TO 0.175 (IV),72000,108000
DIAFNYVS - SIIJ0.000 TO 0.056,Diamond,Fancy,VS-SI,IJ,0.000 TO 0.056,72000,108000
DIAMRQVS - SIIJ0.18 TO 0.22,Diamond,Marquise,VS-SI,IJ,0.18 TO 0.22,72000,108000
DIABAGVVSFG0.13 TO 0.175,Diamond,Baguette,VVS,FG,0.13 TO 0.175,72000,108000
DIABAGVVSFG0.085 TO 0.125,Diamond,Baguette,VVS,FG,0.085 TO 0.125,72000,108000
DIARNDVVSEF0.075 TO 0.084,Diamond,Round,VVS,EF,0.075 TO 0.084,72000,108000
DIAMAQVVSEF0.075 TO 0.084,Diamond,Marquise,VVS,EF,0.075 TO 0.084,72000,108000
DIAPEAVVSEF0.075 TO 0.084,Diamond,Pear,VVS,EF,0.075 TO 0.084,72000,108000
DIARNDVS  SIIJ0.000 TO 0.056 (I),Diamond,Round,VSSI,IJ,0.000 TO 0.056 (I),72000,108000
DIAPEAVS  SIIJ0.000 TO 0.056 (I),Diamond,Pear,VSSI,IJ,0.000 TO 0.056 (I),72000,108000
DIAPEAVS  SIIJ0.085 TO 0.125 (III),Diamond,Pear,VSSI,IJ,0.085 TO 0.125 (III),72000,108000
DIAFNYVS  SIIJ0.13 TO 0.175,Diamond,Fancy,VSSI,IJ,0.13 TO 0.175,72000,108000
DIAFNYVS  SIIJ0.180 TO 0.220 (V),Diamond,Fancy,VSSI,IJ,0.180 TO 0.220 (V),72000,108000
DIAFANVS  SIIJ0.000 TO 0.056,Diamond,Fancy,VSSI,IJ,0.000 TO 0.056,72000,108000
DIAFANVS  SIIJ0.13 TO 0.175,Diamond,Fancy,VSSI,IJ,0.13 TO 0.175,72000,108000
DIAFNYVS  SIIJ0.085 TO 0.125 (LLL),Diamond,Fancy,VSSI,IJ,0.085 TO 0.125 (LLL),72000,108000
DIAMRQVS  SIIJ0.13 TO 0.175,Diamond,Marquise,VSSI,IJ,0.13 TO 0.175,72000,108000
DIAMRQVS  SIIJ0.18 TO 0.22 (V),Diamond,Marquise,VSSI,IJ,0.18 TO 0.22 (V),72000,108000
DIAMAQVS  SIIJ0.000 TO 0.056,Diamond,Marquise,VSSI,IJ,0.000 TO 0.056,72000,108000
DIAPRIVSFG0.000 TO 0.056 (I),Diamond,Princess,VS,FG,0.000 TO 0.056 (I),72000,108000
DIAROSMIXMIX0.085 TO 0.125,Diamond,ROSE CUT,,,0.085 TO 0.125,72000,108000
DIAPEAIJ-VSIJ0.13 TO 0.175 (IV),Diamond,Pear,IJ-VS,IJ,0.13 TO 0.175 (IV),72000,108000
DIAFNYSIIJ0.000 TO 0.056,Diamond,Fancy,SI,IJ,0.000 TO 0.056,72000,108000
DIARNDIJIJ0.000 TO 0.056 (I),Diamond,Round,IJ,IJ,0.000 TO 0.056 (I),72000,108000
DIARNDIJ-VSIJ0.000 TO 0.056 (I),Diamond,Round,IJ-VS,IJ,0.000 TO 0.056 (I),72000,108000
DIAPEAMIXIJ  0.18 TO 0.22 (V),Diamond,Pear,,IJ,  0.18 TO 0.22 (V),72000,108000
DIAPEAIJ-VSIJ0.000 TO 0.056 (I),Diamond,Pear,IJ-VS,IJ,0.000 TO 0.056 (I),72000,108000
DIAPEAIJ-VSIJ0.085 TO 0.125 (III),Diamond,Pear,IJ-VS,IJ,0.085 TO 0.125 (III),72000,108000
DIAFNYMIXIJ0.13 TO 0.175,Diamond,Fancy,,IJ,0.13 TO 0.175,72000,108000
DIAFNYMIXIJ0.180 TO 0.220 (V),Diamond,Fancy,,IJ,0.180 TO 0.220 (V),72000,108000
DIAFANSI3IJ0.000 TO 0.056,Diamond,Fancy,SI3,IJ,0.000 TO 0.056,72000,108000
DIAFANSI3IJ0.13 TO 0.175,Diamond,Fancy,SI3,IJ,0.13 TO 0.175,72000,108000
DIAPEAVVS-VSGH  0.13 TO 0.175(IV),Diamond,Pear,VVS-VS,GH,  0.13 TO 0.175(IV),72000,108000
DIAFANMIXYELLOW0.085 TO 0.129,Diamond,Fancy,,YELLOW,0.085 TO 0.129,72000,108000
DIAPEAVVSEF0.057 TO 0.074,Diamond,Pear,VVS,EF,0.057 TO 0.074,72000,108000
DIAPRIVS-SIGH  0.70 TO 0.99 (X),Diamond,Princess,VS-SI,GH,  0.70 TO 0.99 (X),72000,108000
DIAPRIVVS-VSGH0.18 TO 0.229,Diamond,Princess,VVS-VS,GH,0.18 TO 0.229,72000,108000
DIAFANVSFGH0.18 TO 0.229,Diamond,Fancy,VS,FGH,0.18 TO 0.229,72000,108000
DIAMAQVS-SIIJ0.085 TO 0.129,Diamond,Marquise,VS-SI,IJ,0.085 TO 0.129,72000,108000
DIAPRISIGH0.085 TO 0.129,Diamond,Princess,SI,GH,0.085 TO 0.129,72000,108000
